Vicinity,Timestamp,Latitude,Longitude,Temp (Fahrenheit),PM 1,PM 10,PM 2.5,RH,Temp (Celcius)
KCARP,2024-11-12T16:57:42.000,6.5999463,-1.585464,103,42,77,48,47,39.44
KCARP,2024-11-12T16:57:47.000,6.5999463,-1.585464,103,43,79,49,47,39.44
KCARP,2024-11-12T16:57:52.000,6.5999463,-1.585464,103,43,79,49,47,39.44
KCARP,2024-11-12T16:57:57.000,6.5999463,-1.585464,103,40,73,46,47,39.44
KCARP,2024-11-12T16:58:02.000,6.5999463,-1.585464,103,39,69,44,47,39.44
KCARP,2024-11-12T16:58:07.000,6.5999463,-1.585464,103,40,73,46,47,39.44
KCARP,2024-11-12T16:58:12.000,6.5999463,-1.585464,103,43,79,49,47,39.44
KCARP,2024-11-12T16:58:17.000,6.5999463,-1.585464,103,41,76,47,47,39.44
KCARP,2024-11-12T16:58:22.000,6.5999463,-1.585464,103,43,79,49,47,39.44
KCARP,2024-11-12T16:58:27.000,6.5999463,-1.585464,103,44,82,50,47,39.44
KCARP,2024-11-12T16:58:32.000,6.5999463,-1.585464,103,44,81,50,47,39.44
KCARP,2024-11-12T16:58:37.000,6.608906,-1.5851572,103,41,74,47,47,39.44
KCARP,2024-11-12T16:58:42.000,6.608906,-1.5851572,103,39,68,44,47,39.44
KCARP,2024-11-12T16:58:47.000,6.608906,-1.5851572,103,40,73,46,47,39.44
KCARP,2024-11-12T16:58:52.000,6.608906,-1.5851537,103,44,83,51,47,39.44
KCARP,2024-11-12T16:58:57.000,6.608906,-1.5851537,103,48,92,56,48,39.44
KCARP,2024-11-12T16:59:02.000,6.608906,-1.5851537,103,64,132,76,48,39.44
KCARP,2024-11-12T16:59:07.000,6.608906,-1.5851537,103,72,154,86,47,39.44
KCARP,2024-11-12T16:59:12.000,6.608906,-1.5851537,103,67,141,80,47,39.44
KCARP,2024-11-12T16:59:17.000,6.608906,-1.5851537,103,62,128,73,48,39.44
KCARP,2024-11-12T16:59:22.000,6.608906,-1.5851537,103,59,121,70,48,39.44
KCARP,2024-11-12T16:59:27.000,6.608906,-1.5851537,103,63,131,75,47,39.44
KCARP,2024-11-12T16:59:32.000,6.608906,-1.5851537,103,64,133,76,47,39.44
KCARP,2024-11-12T16:59:37.000,6.608906,-1.5851537,103,59,122,70,47,39.44
KCARP,2024-11-12T16:59:42.000,6.608906,-1.5851537,103,60,122,71,48,39.44
KCARP,2024-11-12T16:59:47.000,6.608906,-1.5851537,103,62,129,74,48,39.44
KCARP,2024-11-12T16:59:52.000,6.608906,-1.5851537,103,63,131,75,48,39.44
KCARP,2024-11-12T16:59:57.000,6.608906,-1.5851537,103,67,140,79,48,39.44
KCARP,2024-11-12T17:00:02.000,6.608906,-1.5851537,103,69,146,83,47,39.44
KCARP,2024-11-12T17:00:07.000,6.608906,-1.5851537,103,67,142,81,47,39.44
KCARP,2024-11-12T17:00:12.000,6.608906,-1.5851537,103,64,132,76,47,39.44
KCARP,2024-11-12T17:00:17.000,6.608906,-1.5851537,103,54,107,63,47,39.44
KCARP,2024-11-12T17:00:22.000,6.608906,-1.5851537,103,50,98,58,47,39.44
KCARP,2024-11-12T17:00:27.000,6.608906,-1.5851537,103,48,92,56,47,39.44
KCARP,2024-11-12T17:00:32.000,6.608906,-1.5851537,103,48,91,55,47,39.44
KCARP,2024-11-12T17:00:37.000,6.608906,-1.5851537,103,49,94,56,47,39.44
KCARP,2024-11-12T17:00:42.000,6.608906,-1.5851537,103,50,97,57,47,39.44
KCARP,2024-11-12T17:00:47.000,6.608906,-1.5851537,103,50,98,58,47,39.44
KCARP,2024-11-12T17:00:52.000,6.608906,-1.5851537,103,48,92,56,47,39.44
KCARP,2024-11-12T17:00:57.000,6.608906,-1.5851537,103,45,85,52,47,39.44
KCARP,2024-11-12T17:01:02.000,6.608906,-1.5851537,103,47,90,54,47,39.44
KCARP,2024-11-12T17:01:07.000,6.608906,-1.5851537,103,52,102,60,47,39.44
KCARP,2024-11-12T17:01:12.000,6.608906,-1.5851537,103,51,100,59,48,39.44
KCARP,2024-11-12T17:01:17.000,6.608906,-1.5851537,103,47,89,54,48,39.44
KCARP,2024-11-12T17:01:22.000,6.608906,-1.5851537,103,49,93,56,48,39.44
KCARP,2024-11-12T17:01:27.000,6.608906,-1.5851537,103,54,108,64,47,39.44
KCARP,2024-11-12T17:01:32.000,6.608906,-1.5851537,103,58,120,69,48,39.44
KCARP,2024-11-12T17:01:37.000,6.608906,-1.5851537,103,58,118,69,48,39.44
KCARP,2024-11-12T17:01:42.000,6.608906,-1.5851537,103,59,121,70,47,39.44
KCARP,2024-11-12T17:01:47.000,6.608906,-1.5851537,103,63,130,75,47,39.44
KCARP,2024-11-12T17:01:52.000,6.608906,-1.5851537,103,66,139,79,47,39.44
KCARP,2024-11-12T17:01:57.000,6.608906,-1.5851537,103,61,126,72,47,39.44
KCARP,2024-11-12T17:02:02.000,6.608906,-1.5851537,103,59,120,69,47,39.44
KCARP,2024-11-12T17:02:07.000,6.608906,-1.5851537,103,64,133,76,47,39.44
KCARP,2024-11-12T17:02:12.000,6.608906,-1.5851537,103,65,136,77,47,39.44
KCARP,2024-11-12T17:02:17.000,6.608906,-1.5851537,103,64,134,76,47,39.44
KCARP,2024-11-12T17:02:22.000,6.608906,-1.5851537,103,65,135,77,47,39.44
KCARP,2024-11-12T17:02:27.000,6.608906,-1.5851537,103,71,153,86,47,39.44
KCARP,2024-11-12T17:02:32.000,6.608906,-1.5851537,103,76,164,91,47,39.44
KCARP,2024-11-12T17:02:37.000,6.608906,-1.5851537,103,74,160,90,47,39.44
KCARP,2024-11-12T17:02:42.000,6.608906,-1.5851537,103,72,155,87,47,39.44
KCARP,2024-11-12T17:02:47.000,6.608906,-1.5851537,103,72,152,86,47,39.44
KCARP,2024-11-12T17:02:52.000,6.608906,-1.5851537,103,69,146,82,47,39.44
KCARP,2024-11-12T17:02:57.000,6.608906,-1.5851537,103,64,134,76,47,39.44
KCARP,2024-11-12T17:03:02.000,6.608906,-1.5851537,103,61,125,72,47,39.44
KCARP,2024-11-12T17:03:07.000,6.608906,-1.5851537,103,61,127,73,47,39.44
KCARP,2024-11-12T17:03:12.000,6.608906,-1.5851537,103,56,114,67,47,39.44
KCARP,2024-11-12T17:03:17.000,6.608906,-1.5851537,103,54,108,64,47,39.44
KCARP,2024-11-12T17:03:22.000,6.608906,-1.5851537,103,57,116,68,47,39.44
KCARP,2024-11-12T17:03:27.000,6.608906,-1.5851537,103,62,129,74,47,39.44
KCARP,2024-11-12T17:03:32.000,6.608906,-1.5851537,103,57,115,67,47,39.44
KCARP,2024-11-12T17:03:37.000,6.608906,-1.5851537,103,50,96,58,47,39.44
KCARP,2024-11-12T17:03:42.000,6.608906,-1.5851537,103,46,87,53,47,39.44
KCARP,2024-11-12T17:03:47.000,6.608906,-1.5851537,103,48,91,55,47,39.44
KCARP,2024-11-12T17:03:52.000,6.608906,-1.5851537,103,50,97,57,47,39.44
KCARP,2024-11-12T17:03:57.000,6.608906,-1.5851537,103,47,90,54,47,39.44
KCARP,2024-11-12T17:04:02.000,6.608906,-1.5851537,103,44,81,50,47,39.44
KCARP,2024-11-12T17:04:07.000,6.608906,-1.5851537,103,42,78,48,47,39.44
KCARP,2024-11-12T17:04:12.000,6.608906,-1.5851537,103,40,73,46,46,39.44
KCARP,2024-11-12T17:04:17.000,6.608906,-1.5851537,103,43,80,50,46,39.44
KCARP,2024-11-12T17:04:22.000,6.608906,-1.5851537,103,51,100,60,46,39.44
KCARP,2024-11-12T17:04:27.000,6.608906,-1.5851537,103,54,106,63,46,39.44
KCARP,2024-11-12T17:04:32.000,6.608906,-1.5851537,103,59,119,69,47,39.44
KCARP,2024-11-12T17:04:37.000,6.608906,-1.5851537,103,67,142,80,47,39.44
KCARP,2024-11-12T17:04:42.000,6.608906,-1.5851537,103,76,163,91,47,39.44
KCARP,2024-11-12T17:04:47.000,6.608906,-1.5851537,103,77,167,93,47,39.44
KCARP,2024-11-12T17:04:52.000,6.608906,-1.5851537,103,75,163,91,47,39.44
KCARP,2024-11-12T17:04:57.000,6.608906,-1.5851537,103,71,152,85,47,39.44
KCARP,2024-11-12T17:05:02.000,6.608906,-1.5851537,103,71,151,85,48,39.44
KCARP,2024-11-12T17:05:07.000,6.608906,-1.5851537,103,71,153,86,48,39.44
KCARP,2024-11-12T17:05:12.000,6.608906,-1.5851537,103,74,158,89,48,39.44
KCARP,2024-11-12T17:05:17.000,6.608906,-1.5851537,103,79,172,95,48,39.44
KCARP,2024-11-12T17:05:22.000,6.608906,-1.5851537,103,83,184,101,48,39.44
KCARP,2024-11-12T17:05:27.000,6.608906,-1.5851537,102,83,184,101,48,38.89
KCARP,2024-11-12T17:05:32.000,6.608906,-1.5851537,102,79,173,96,48,38.89
KCARP,2024-11-12T17:05:37.000,6.608906,-1.5851537,102,79,172,96,48,38.89
KCARP,2024-11-12T17:05:42.000,6.608906,-1.5851537,102,77,166,93,48,38.89
KCARP,2024-11-12T17:05:47.000,6.608906,-1.5851537,102,73,157,88,48,38.89
KCARP,2024-11-12T17:05:52.000,6.6231305,-1.5735828,102,70,150,84,48,38.89
KCARP,2024-11-12T17:05:57.000,6.6231305,-1.5735828,102,70,148,83,48,38.89
KCARP,2024-11-12T17:06:02.000,6.6231305,-1.5735828,102,61,127,73,48,38.89
KCARP,2024-11-12T17:06:07.000,6.6231305,-1.5735828,102,53,105,63,48,38.89
KCARP,2024-11-12T17:06:12.000,6.6231305,-1.5735828,102,59,121,70,48,38.89
KCARP,2024-11-12T17:06:17.000,6.6231305,-1.5735828,102,65,137,78,48,38.89
KCARP,2024-11-12T17:06:22.000,6.6231305,-1.5735828,102,68,144,81,49,38.89
KCARP,2024-11-12T17:06:27.000,6.6231305,-1.5735828,102,71,152,85,49,38.89
KCARP,2024-11-12T17:06:32.000,6.6231305,-1.5735828,102,70,150,84,48,38.89
KCARP,2024-11-12T17:06:37.000,6.6231305,-1.5735828,102,72,156,87,48,38.89
KCARP,2024-11-12T17:06:42.000,6.6231305,-1.5735828,102,78,169,94,48,38.89
KCARP,2024-11-12T17:06:47.000,6.6231305,-1.5735828,102,82,180,99,48,38.89
KCARP,2024-11-12T17:06:52.000,6.6231305,-1.5735828,102,85,188,104,48,38.89
KCARP,2024-11-12T17:06:57.000,6.6231305,-1.5735828,102,86,189,104,48,38.89
KCARP,2024-11-12T17:07:02.000,6.6231305,-1.5735828,102,98,220,120,49,38.89
KCARP,2024-11-12T17:07:07.000,6.6231305,-1.5735828,102,107,243,131,48,38.89
KCARP,2024-11-12T17:07:12.000,6.6231305,-1.5735828,102,108,248,134,48,38.89
KCARP,2024-11-12T17:07:17.000,6.6231305,-1.5735828,102,110,250,135,48,38.89
KCARP,2024-11-12T17:07:22.000,6.6231305,-1.5735828,102,102,232,125,48,38.89
KCARP,2024-11-12T17:07:27.000,6.6231305,-1.5735828,102,94,209,114,48,38.89
KCARP,2024-11-12T17:07:32.000,6.6231305,-1.5735828,102,89,198,109,48,38.89
KCARP,2024-11-12T17:07:37.000,6.6231305,-1.5735828,102,84,184,101,48,38.89
KCARP,2024-11-12T17:07:42.000,6.6231305,-1.5735828,102,82,180,100,48,38.89
KCARP,2024-11-12T17:07:47.000,6.6231305,-1.5735828,102,80,174,96,48,38.89
KCARP,2024-11-12T17:07:52.000,6.6231305,-1.5735828,102,70,148,83,48,38.89
KCARP,2024-11-12T17:07:57.000,6.6231305,-1.5735828,102,66,139,79,49,38.89
KCARP,2024-11-12T17:08:02.000,6.6249561,-1.5682078,102,64,134,76,49,38.89
KCARP,2024-11-12T17:08:07.000,6.6249561,-1.5682078,102,87,193,106,49,38.89
KCARP,2024-11-12T17:08:12.000,6.6249561,-1.5682078,102,124,288,154,48,38.89
KCARP,2024-11-12T17:08:17.000,6.6249561,-1.5682078,102,112,256,137,48,38.89
KCARP,2024-11-12T17:08:22.000,6.6249561,-1.5682078,102,90,200,110,48,38.89
KCARP,2024-11-12T17:08:27.000,6.6249561,-1.5682078,102,88,196,108,48,38.89
KCARP,2024-11-12T17:08:32.000,6.6249561,-1.5682078,102,80,174,97,48,38.89
KCARP,2024-11-12T17:08:37.000,6.6249561,-1.5682078,102,69,147,83,49,38.89
KCARP,2024-11-12T17:08:42.000,6.6249561,-1.5682078,102,69,145,83,48,38.89
KCARP,2024-11-12T17:08:47.000,6.6249561,-1.5682078,102,65,136,77,48,38.89
KCARP,2024-11-12T17:08:52.000,6.6249561,-1.5682078,102,62,130,74,49,38.89
KCARP,2024-11-12T17:08:57.000,6.6249561,-1.5682078,102,61,126,72,49,38.89
KCARP,2024-11-12T17:09:02.000,6.6249561,-1.5682078,102,55,112,66,49,38.89
KCARP,2024-11-12T17:09:07.000,6.6249561,-1.5682078,102,53,104,62,49,38.89
KCARP,2024-11-12T17:09:12.000,6.6249561,-1.5682078,102,52,102,60,49,38.89
KCARP,2024-11-12T17:09:17.000,6.6249561,-1.5682078,102,52,103,61,49,38.89
KCARP,2024-11-12T17:09:22.000,6.6249561,-1.5682078,102,54,108,64,49,38.89
KCARP,2024-11-12T17:09:27.000,6.6249561,-1.5682078,102,55,111,65,49,38.89
KCARP,2024-11-12T17:09:32.000,6.6249561,-1.5682078,102,57,117,68,48,38.89
KCARP,2024-11-12T17:09:37.000,6.6249561,-1.5682078,102,61,125,72,48,38.89
KCARP,2024-11-12T17:09:42.000,6.6249561,-1.5682078,102,55,109,64,48,38.89
KCARP,2024-11-12T17:09:47.000,6.6249561,-1.5682078,102,55,112,66,49,38.89
KCARP,2024-11-12T17:09:52.000,6.6249561,-1.5682078,102,60,124,72,48,38.89
KCARP,2024-11-12T17:09:57.000,6.6249561,-1.5682078,102,54,107,63,48,38.89
KCARP,2024-11-12T17:10:02.000,6.6249561,-1.5682078,102,51,100,60,48,38.89
KCARP,2024-11-12T17:10:07.000,6.6249561,-1.5682078,102,54,106,63,48,38.89
KCARP,2024-11-12T17:10:12.000,6.6249561,-1.5682078,102,74,159,89,48,38.89
KCARP,2024-11-12T17:10:17.000,6.6249561,-1.5682078,102,93,207,113,48,38.89
KCARP,2024-11-12T17:10:22.000,6.6249561,-1.5682078,102,104,237,128,48,38.89
KCARP,2024-11-12T17:10:27.000,6.6239018,-1.5610268,102,124,288,154,48,38.89
KCARP,2024-11-12T17:10:32.000,6.6239018,-1.5610268,102,128,298,159,48,38.89
KCARP,2024-11-12T17:10:37.000,6.6239018,-1.5610268,102,110,250,135,48,38.89
KCARP,2024-11-12T17:10:42.000,6.6252858,-1.5614629,102,84,184,101,48,38.89
KCARP,2024-11-12T17:10:47.000,6.6252858,-1.5614629,102,71,151,85,48,38.89
KCARP,2024-11-12T17:10:52.000,6.6252858,-1.5614629,102,66,139,79,48,38.89
KCARP,2024-11-12T17:10:57.000,6.6252858,-1.5614629,102,63,132,75,48,38.89
KCARP,2024-11-12T17:11:02.000,6.6252858,-1.5614629,102,60,124,72,47,38.89
KCARP,2024-11-12T17:11:07.000,6.6252858,-1.5614629,102,59,122,70,47,38.89
KCARP,2024-11-12T17:11:12.000,6.6252858,-1.5614629,102,63,132,75,47,38.89
KCARP,2024-11-12T17:11:17.000,6.6252858,-1.5614629,102,85,188,103,47,38.89
KCARP,2024-11-12T17:11:22.000,6.6252858,-1.5614629,102,108,246,133,47,38.89
KCARP,2024-11-12T17:11:27.000,6.6252858,-1.5614629,102,91,202,111,47,38.89
KCARP,2024-11-12T17:11:32.000,6.6252858,-1.5614629,102,62,130,74,48,38.89
KCARP,2024-11-12T17:11:37.000,6.6252858,-1.5614629,102,57,117,68,48,38.89
KCARP,2024-11-12T17:11:42.000,6.6252858,-1.5614629,102,49,94,56,48,38.89
KCARP,2024-11-12T17:11:47.000,6.6252858,-1.5614629,102,43,79,49,48,38.89
KCARP,2024-11-12T17:11:52.000,6.6252858,-1.5614629,102,43,79,49,48,38.89
KCARP,2024-11-12T17:11:57.000,6.6252858,-1.5614629,102,43,80,50,48,38.89
KCARP,2024-11-12T17:12:02.000,6.6252858,-1.5614629,102,49,94,56,48,38.89
KCARP,2024-11-12T17:12:07.000,6.6252858,-1.5614629,102,65,137,78,48,38.89
KCARP,2024-11-12T17:12:12.000,6.6252858,-1.5614629,102,73,155,87,48,38.89
KCARP,2024-11-12T17:12:17.000,6.6389522,-1.5695482,102,71,153,86,48,38.89
KCARP,2024-11-12T17:12:22.000,6.6389522,-1.5695482,102,66,138,78,48,38.89
KCARP,2024-11-12T17:12:27.000,6.6389522,-1.5695482,102,68,143,81,48,38.89
KCARP,2024-11-12T17:12:32.000,6.6389522,-1.5695482,102,77,167,93,48,38.89
KCARP,2024-11-12T17:12:37.000,6.6389522,-1.5695482,102,87,192,106,48,38.89
KCARP,2024-11-12T17:12:42.000,6.6389522,-1.5695482,102,92,204,111,49,38.89
KCARP,2024-11-12T17:12:47.000,6.6389522,-1.5695482,102,102,229,124,49,38.89
KCARP,2024-11-12T17:12:52.000,6.6389522,-1.5695482,102,110,252,136,49,38.89
KCARP,2024-11-12T17:12:57.000,6.6389522,-1.5695482,102,104,235,127,49,38.89
KCARP,2024-11-12T17:13:02.000,6.6389522,-1.5695482,101,97,216,118,49,38.33
KCARP,2024-11-12T17:13:07.000,6.6389522,-1.5695482,101,90,201,110,49,38.33
KCARP,2024-11-12T17:13:12.000,6.6389522,-1.5695482,101,82,181,100,49,38.33
KCARP,2024-11-12T17:13:17.000,6.6389522,-1.5695482,101,76,165,92,49,38.33
KCARP,2024-11-12T17:13:22.000,6.6389522,-1.5695482,101,80,174,97,49,38.33
KCARP,2024-11-12T17:13:27.000,6.6389522,-1.5695482,101,89,197,108,49,38.33
KCARP,2024-11-12T17:13:32.000,6.6389522,-1.5695482,101,102,230,124,49,38.33
KCARP,2024-11-12T17:13:37.000,6.6389522,-1.5695482,101,103,234,127,49,38.33
KCARP,2024-11-12T17:13:42.000,6.6389522,-1.5695482,101,97,218,119,49,38.33
KCARP,2024-11-12T17:13:47.000,6.649719,-1.5697899,101,81,178,98,49,38.33
KCARP,2024-11-12T17:13:52.000,6.649719,-1.5697899,101,75,163,91,49,38.33
KCARP,2024-11-12T17:13:57.000,6.649719,-1.5697899,101,73,158,88,49,38.33
KCARP,2024-11-12T17:14:02.000,6.649719,-1.5697899,101,74,158,89,49,38.33
KCARP,2024-11-12T17:14:07.000,6.6516597,-1.5689526,101,80,174,97,49,38.33
KCARP,2024-11-12T17:14:12.000,6.6516634,-1.5689437,101,83,181,100,49,38.33
KCARP,2024-11-12T17:14:17.000,6.6516634,-1.5689437,101,83,183,101,49,38.33
KCARP,2024-11-12T17:14:22.000,6.6516634,-1.5689437,101,78,169,94,49,38.33
KCARP,2024-11-12T17:14:27.000,6.6516634,-1.5689437,101,72,153,86,49,38.33
KCARP,2024-11-12T17:14:32.000,6.6516634,-1.5689437,101,70,149,84,50,38.33
KCARP,2024-11-12T17:14:37.000,6.6531738,-1.5689951,101,69,147,83,50,38.33
KCARP,2024-11-12T17:14:42.000,6.6531763,-1.5689922,101,69,146,83,50,38.33
KCARP,2024-11-12T17:14:47.000,6.6531763,-1.5689922,101,67,141,80,51,38.33
KCARP,2024-11-12T17:14:52.000,6.6531768,-1.5689928,101,68,145,82,50,38.33
KCARP,2024-11-12T17:14:57.000,6.6531768,-1.5689928,101,74,160,90,50,38.33
KCARP,2024-11-12T17:15:02.000,6.6531768,-1.5689928,101,77,166,92,50,38.33
KCARP,2024-11-12T17:15:07.000,6.6531768,-1.5689928,101,76,164,91,50,38.33
KCARP,2024-11-12T17:15:12.000,6.6531768,-1.5689928,101,78,169,94,50,38.33
KCARP,2024-11-12T17:15:17.000,6.6531768,-1.5689928,101,76,165,91,50,38.33
KCARP,2024-11-12T17:15:22.000,6.6531768,-1.5689928,101,74,159,89,49,38.33
KCARP,2024-11-12T17:15:27.000,6.6531768,-1.5689928,101,74,160,90,49,38.33
KCARP,2024-11-12T17:15:32.000,6.6531768,-1.5689928,101,77,167,93,49,38.33
KCARP,2024-11-12T17:15:37.000,6.6531768,-1.5689928,101,84,185,102,49,38.33
KCARP,2024-11-12T17:15:42.000,6.6531768,-1.5689928,101,82,180,99,50,38.33
KCARP,2024-11-12T17:15:47.000,6.6531768,-1.5689928,101,77,166,93,50,38.33
KCARP,2024-11-12T17:15:52.000,6.6531768,-1.5689928,101,73,157,88,50,38.33
KCARP,2024-11-12T17:15:57.000,6.6531768,-1.5689928,101,73,158,89,50,38.33
KCARP,2024-11-12T17:16:02.000,6.6531768,-1.5689928,101,75,162,90,50,38.33
KCARP,2024-11-12T17:16:07.000,6.6531768,-1.5689928,101,74,159,89,50,38.33
KCARP,2024-11-12T17:16:12.000,6.6531768,-1.5689928,101,72,153,86,50,38.33
KCARP,2024-11-12T17:16:17.000,6.6589915,-1.5699297,101,70,149,84,50,38.33
KCARP,2024-11-12T17:16:22.000,6.6589915,-1.5699297,101,68,144,82,50,38.33
KCARP,2024-11-12T17:16:27.000,6.6589915,-1.5699297,101,66,139,79,50,38.33
KCARP,2024-11-12T17:16:32.000,6.6589915,-1.5699297,101,66,140,79,49,38.33
KCARP,2024-11-12T17:16:37.000,6.6589915,-1.5699297,101,68,144,82,50,38.33
KCARP,2024-11-12T17:16:42.000,6.6589915,-1.5699297,101,69,146,83,50,38.33
KCARP,2024-11-12T17:16:47.000,6.6589915,-1.5699297,101,71,152,85,50,38.33
KCARP,2024-11-12T17:16:52.000,6.6589915,-1.5699297,101,76,166,92,50,38.33
KCARP,2024-11-12T17:16:57.000,6.6589915,-1.5699297,101,91,202,111,50,38.33
KCARP,2024-11-12T17:17:02.000,6.6589915,-1.5699297,101,101,228,124,50,38.33
KCARP,2024-11-12T17:17:07.000,6.6589915,-1.5699297,101,100,225,122,50,38.33
KCARP,2024-11-12T17:17:12.000,6.6589915,-1.5699297,101,95,214,116,50,38.33
KCARP,2024-11-12T17:17:17.000,6.6589915,-1.5699297,101,91,201,110,51,38.33
KCARP,2024-11-12T17:17:22.000,6.6589915,-1.5699297,101,87,193,106,51,38.33
KCARP,2024-11-12T17:17:27.000,6.6589915,-1.5699297,101,83,183,101,51,38.33
KCARP,2024-11-12T17:17:32.000,6.6589915,-1.5699297,101,83,182,101,51,38.33
KCARP,2024-11-12T17:17:37.000,6.6613263,-1.570038,101,82,180,100,51,38.33
KCARP,2024-11-12T17:17:42.000,6.6613263,-1.570038,101,87,193,106,51,38.33
KCARP,2024-11-12T17:17:47.000,6.6613263,-1.570038,101,98,222,120,51,38.33
KCARP,2024-11-12T17:17:52.000,6.6613263,-1.570038,101,99,223,121,50,38.33
KCARP,2024-11-12T17:17:57.000,6.6613263,-1.570038,101,90,200,110,50,38.33
KCARP,2024-11-12T17:18:02.000,6.6613263,-1.570038,101,99,223,121,50,38.33
KCARP,2024-11-12T17:18:07.000,6.6613263,-1.570038,101,123,284,151,50,38.33
KCARP,2024-11-12T17:18:12.000,6.6613263,-1.570038,101,126,294,157,50,38.33
KCARP,2024-11-12T17:18:17.000,6.6613263,-1.570038,101,129,301,161,50,38.33
KCARP,2024-11-12T17:18:22.000,6.6613263,-1.570038,101,116,268,143,51,38.33
KCARP,2024-11-12T17:18:27.000,6.6613263,-1.570038,101,95,212,116,51,38.33
KCARP,2024-11-12T17:18:32.000,6.6613263,-1.570038,101,86,189,104,51,38.33
KCARP,2024-11-12T17:18:37.000,6.6613263,-1.570038,101,77,167,93,51,38.33
KCARP,2024-11-12T17:18:42.000,6.6613263,-1.570038,101,71,152,86,51,38.33
KCARP,2024-11-12T17:18:47.000,6.6613263,-1.570038,101,70,148,84,51,38.33
KCARP,2024-11-12T17:18:52.000,6.6613263,-1.570038,101,67,142,81,51,38.33
KCARP,2024-11-12T17:18:57.000,6.6613263,-1.570038,101,66,138,78,51,38.33
KCARP,2024-11-12T17:19:02.000,6.6660206,-1.5659597,101,65,137,78,50,38.33
KCARP,2024-11-12T17:19:07.000,6.6660355,-1.5659593,101,64,134,77,50,38.33
KCARP,2024-11-12T17:19:12.000,6.6662883,-1.5654573,101,65,136,77,50,38.33
KCARP,2024-11-12T17:19:17.000,6.6662883,-1.5654573,101,67,142,81,50,38.33
KCARP,2024-11-12T17:19:22.000,6.6662883,-1.5654573,101,62,129,74,51,38.33
KCARP,2024-11-12T17:19:27.000,6.6662883,-1.5654573,101,60,124,72,51,38.33
KCARP,2024-11-12T17:19:32.000,6.6662883,-1.5654573,101,64,132,76,51,38.33
KCARP,2024-11-12T17:19:37.000,6.6662883,-1.5654573,101,64,133,76,51,38.33
KCARP,2024-11-12T17:19:42.000,6.6662883,-1.5654573,101,62,130,74,51,38.33
KCARP,2024-11-12T17:19:47.000,6.6662883,-1.5654573,101,60,122,71,51,38.33
KCARP,2024-11-12T17:19:52.000,6.6715504,-1.5679946,101,55,110,65,51,38.33
KCARP,2024-11-12T17:19:57.000,6.6715504,-1.5679946,101,58,118,69,51,38.33
KCARP,2024-11-12T17:20:02.000,6.6719837,-1.5680969,101,61,125,72,51,38.33
KCARP,2024-11-12T17:20:07.000,6.6719837,-1.5680969,101,66,139,79,51,38.33
KCARP,2024-11-12T17:20:12.000,6.6731745,-1.5674683,101,72,155,87,51,38.33
KCARP,2024-11-12T17:20:17.000,6.6735089,-1.56752,101,72,153,86,51,38.33
KCARP,2024-11-12T17:20:22.000,6.6740233,-1.5679577,101,67,141,80,51,38.33
KCARP,2024-11-12T17:20:27.000,6.6748827,-1.5674091,101,65,136,77,52,38.33
KCARP,2024-11-12T17:20:32.000,6.6750164,-1.5673007,101,64,133,76,52,38.33
KCARP,2024-11-12T17:20:37.000,6.6750164,-1.5673007,101,59,122,70,52,38.33
KCARP,2024-11-12T17:20:42.000,6.6749787,-1.5671952,101,57,117,68,52,38.33
KCARP,2024-11-12T17:20:47.000,6.6749345,-1.5673174,101,61,125,72,52,38.33
KCARP,2024-11-12T17:20:52.000,6.6745099,-1.567466,101,64,134,76,52,38.33
KCARP,2024-11-12T17:20:57.000,6.6745099,-1.567466,101,66,138,78,53,38.33
KCARP,2024-11-12T17:21:02.000,6.6745099,-1.567466,101,64,134,76,53,38.33
KCARP,2024-11-12T17:21:07.000,6.6747511,-1.56746,101,64,133,76,52,38.33
KCARP,2024-11-12T17:21:12.000,6.6747511,-1.56746,101,65,135,77,52,38.33
KCARP,2024-11-12T17:21:17.000,6.6747511,-1.56746,101,66,138,78,52,38.33
KCARP,2024-11-12T17:21:22.000,6.6753427,-1.5672203,101,65,136,77,53,38.33
KCARP,2024-11-12T17:21:27.000,6.6753427,-1.5672203,101,64,132,76,53,38.33
KCARP,2024-11-12T17:21:32.000,6.6762757,-1.5671076,101,63,132,75,53,38.33
KCARP,2024-11-12T17:21:37.000,6.6762757,-1.5671076,101,66,140,79,53,38.33
KCARP,2024-11-12T17:21:42.000,6.6762757,-1.5671076,101,66,139,79,54,38.33
KCARP,2024-11-12T17:21:47.000,6.6762757,-1.5671076,101,65,137,78,54,38.33
KCARP,2024-11-12T17:21:52.000,6.6762757,-1.5671076,101,69,147,83,54,38.33
KCARP,2024-11-12T17:21:57.000,6.6762757,-1.5671076,101,68,145,82,54,38.33
KCARP,2024-11-12T17:22:02.000,6.6762757,-1.5671076,101,65,136,77,53,38.33
KCARP,2024-11-12T17:22:07.000,6.6762757,-1.5671076,101,60,123,71,53,38.33
KCARP,2024-11-12T17:22:12.000,6.6762757,-1.5671076,101,55,110,65,53,38.33
KCARP,2024-11-12T17:22:17.000,6.6762757,-1.5671076,101,62,129,74,53,38.33
KCARP,2024-11-12T17:22:22.000,6.6762757,-1.5671076,101,88,196,108,53,38.33
KCARP,2024-11-12T17:22:27.000,6.6762757,-1.5671076,101,95,212,116,53,38.33
KCARP,2024-11-12T17:22:32.000,6.6762757,-1.5671076,101,88,194,106,54,38.33
